2,441,2,0
2,443,0,0
1,438,5,1
3,441,0,1
1,441,2,1
2,442,1,0
2,441,0,2
1,443,0,1
1,438,5,1
2,436,4,3
1,442,1,2
1,445,0,1
1,445,0,1
2,445,0,0
4,443,0,0
1,443,1,2
2,447,0,0
1,447,0,1
1,445,0,3
1,446,0,3
1,445,3,2
1,450,0,1
2,447,0,3
1,450,1,1
2,450,1,1
1,450,0,3
1,449,0,4
1,456,0,1
2,456,0,0
1,456,0,1
1,455,1,1
1,455,1,1
2,454,0,2
2,453,2,1
1,454,0,3
1,455,1,1
2,452,4,0
1,455,1,1
1,456,0,1
2,452,4,0
1,454,1,2
2,453,0,3
1,456,0,2
1,456,1,2
1,457,0,2
1,457,1,1
2,459,0,0
1,458,0,2
1,458,0,2
1,460,1,1
1,457,5,1
1,462,0,1
1,459,3,1
1,463,0,1
1,460,1,3
1,465,0,1
1,463,0,3
2,461,4,2
1,465,2,2
1,466,0,3
1,468,1,1
1,467,2,2
2,466,1,3
1,468,1,2
1,470,0,1
2,471,0,0
2,470,0,1
1,470,1,1
2,471,0,1
1,472,0,2
2,471,0,2
2,473,0,0
1,473,0,1
1,472,0,2
2,474,0,0
1,474,0,1
1,473,0,2
2,472,0,2
1,474,0,1
2,474,0,0
1,474,0,1
1,474,0,1
2,475,0,0
1,474,0,2
1,476,0,1
1,474,2,1
1,476,0,1
1,474,1,2
1,475,1,1
1,476,0,2
1,477,0,1
1,476,1,1
1,474,1,4
1,477,1,3
1,480,0,1
2,480,0,0
1,480,0,1
1,478,0,3
2,483,0,0
1,483,0,1
2,483,0,0
2,478,3,2
2,484,0,0
1,482,2,1
1,485,0,1
2,485,0,0
1,485,0,1
1,484,0,2
1,480,5,3
1,488,0,1
1,488,0,2
2,490,0,0
1,488,1,2
2,487,0,3
1,485,2,4
1,490,0,2
1,491,0,1
2,491,0,0
1,491,0,1
1,491,0,1
1,491,0,1
1,489,2,1
1,490,0,2
1,490,0,2
1,491,0,1
1,488,0,4
1,487,5,1
1,492,1,1
1,492,2,1
1,491,3,2
1,494,1,1
1,495,0,1
2,494,1,1
2,492,4,0
2,496,0,0
2,496,0,0
2,495,1,0
1,494,1,2
1,494,2,1
1,494,0,3
1,497,0,1
1,497,0,1
1,495,1,2
1,491,5,2
2,498,0,0
1,497,1,1
1,497,0,2
1,496,3,1
3,498,0,0
1,499,0,1
1,496,3,1
1,499,0,1
1,499,0,1
2,498,1,0
3,498,0,0
1,499,0,1
1,493,4,3
1,493,5,2
2,498,2,0
1,498,1,2
1,497,2,2
1,501,0,1
1,501,0,1
1,500,0,2
1,497,1,4
1,503,1,1
2,504,0,0
1,501,2,2
1,502,0,3
1,502,0,4
1,507,0,1
1,503,1,4
1,504,2,2
2,509,0,0
2,509,0,0
2,509,0,0
1,507,2,1
2,509,0,0
1,507,0,3
1,507,0,3
1,509,0,1
1,505,3,2
1,506,3,1
1,509,0,1
2,504,4,1
1,507,0,3
2,507,2,0
2,508,0,1
1,507,3,1
2,508,3,0
1,511,0,1
2,510,0,1
1,512,0,1
1,510,2,1
1,512,1,1
1,511,1,2
1,513,0,1
1,512,0,2
1,515,0,1
1,514,1,1
1,512,3,1
2,511,1,3
2,511,4,0
1,515,0,1
1,515,0,1
2,511,4,0
1,515,0,1
1,512,1,3
1,516,0,1
2,515,1,0
2,515,0,1
2,515,0,1
2,513,0,3
1,518,0,1
3,517,0,0
1,514,2,3
1,514,4,1
2,511,4,3
3,516,3,0
1,518,2,1
2,513,4,3
2,515,4,1
1,520,1,1
1,520,1,1
1,520,1,1
1,520,0,2
1,520,2,1
1,518,2,4
1,521,0,3
1,523,0,2
2,523,0,1
2,522,1,1
1,524,0,1
1,525,0,1
1,522,2,2
1,524,0,2
1,526,1,1
1,526,2,1
1,528,0,1
1,525,1,3
1,524,2,3
1,527,0,3
1,527,0,3
2,525,4,0
1,529,0,1
2,526,0,3
2,526,0,3
1,531,0,1
1,528,0,4
1,527,5,1
1,531,0,2
2,531,1,0
1,532,0,1
1,530,0,3
