1,341,3,4
2,338,4,6
1,343,6,1
3,343,5,0
1,340,7,3
1,346,0,4
1,350,0,1
1,348,0,3
3,339,5,5
1,348,0,4
1,350,1,2
2,348,0,4
1,349,0,4
2,350,0,2
2,351,0,1
1,352,0,1
1,347,2,4
2,349,3,0
1,347,0,6
1,353,0,1
1,351,0,3
1,354,0,1
5,346,3,2
1,353,0,2
1,353,0,2
1,356,0,1
1,356,0,1
1,355,1,1
1,355,0,2
1,354,1,2
1,354,1,2
1,354,0,3
1,353,0,4
1,358,0,1
2,357,0,1
1,355,1,3
2,355,3,1
1,354,0,6
1,361,0,3
2,361,0,2
1,359,4,1
2,358,5,0
1,363,0,1
1,358,0,6
1,363,0,1
1,361,1,2
1,358,7,1
1,366,0,1
1,364,0,3
2,365,0,2
1,359,7,3
1,363,0,7
2,367,2,1
1,369,0,2
1,365,5,1
1,366,1,4
1,363,2,6
1,366,0,5
1,370,0,1
1,366,0,5
1,368,1,2
1,371,0,1
2,370,1,0
1,364,7,1
3,371,0,0
1,372,0,1
2,369,0,3
2,370,1,1
1,365,7,1
1,370,0,3
1,372,0,1
1,371,0,2
1,372,1,1
2,366,6,1
1,373,0,1
2,373,1,0
1,371,2,2
2,369,2,3
1,368,1,6
2,368,6,2
1,373,1,3
1,377,1,1
1,372,7,1
1,375,1,4
1,377,0,3
3,378,0,0
1,371,7,2
1,370,6,6
1,384,0,1
1,382,0,3
1,384,0,1
1,378,1,6
1,382,0,3
1,380,0,6
1,381,0,5
1,386,0,1
1,381,4,2
1,380,0,7
1,382,0,5
1,386,0,1
1,384,2,1
2,380,1,5
1,379,7,1
1,379,7,1
1,386,0,1
1,386,0,1
2,384,0,3
1,384,2,2
1,387,0,1
2,378,6,3
2,378,6,3
1,382,5,1
1,377,7,4
1,382,0,6
1,383,0,7
1,387,0,4
3,387,0,3
1,386,3,4
1,393,0,3
2,384,6,6
1,384,7,6
1,396,0,1
1,395,1,1
1,394,0,4
1,398,0,1
1,396,3,1
1,400,0,1
2,395,4,2
3,398,0,3
1,403,0,3
2,403,0,2
4,400,4,0
3,397,5,3
2,405,1,0
1,405,0,2
1,406,0,1
1,404,1,2
1,405,1,2
1,406,0,2
1,401,0,7
1,406,1,2
1,406,1,2
1,408,0,2
1,409,0,1
1,408,0,2
1,403,7,1
1,409,1,1
1,409,0,2
1,411,0,2
1,413,0,2
1,414,0,3
1,414,0,3
1,416,0,1
1,412,1,4
1,414,1,2
1,413,1,5
1,418,0,3
1,416,0,5
3,415,4,0
1,414,4,3
1,421,0,1
3,412,5,3
1,422,0,1
1,421,0,3
1,424,0,3
2,420,6,1
1,426,0,2
1,427,0,2
1,422,1,7
1,429,1,1
1,426,0,5
1,429,0,2
1,427,3,1
1,430,0,1
1,430,0,1
1,422,4,5
1,426,0,5
1,428,0,3
2,420,6,4
1,430,0,1
1,430,0,1
1,429,1,1
1,424,6,1
1,427,1,3
1,427,0,4
3,423,5,1
1,429,0,2
2,423,6,1
1,428,0,4
1,428,0,6
1,431,3,1
1,434,0,1
1,433,1,1
1,430,3,2
1,435,0,1
1,432,0,4
2,428,6,1
1,432,1,3
1,433,0,4
1,434,0,3
1,435,1,1
1,433,0,4
1,429,7,1
1,431,0,7
2,436,1,1
3,429,5,4
3,438,0,2
2,435,6,2
1,443,0,1
1,441,0,3
1,444,0,2
1,445,0,1
1,442,3,1
1,437,7,2
1,434,7,5
1,440,7,1
1,437,7,5
1,448,0,5
2,447,6,3
2,456,0,0
1,454,0,3
1,455,2,1
1,454,0,4
1,452,4,3
1,456,4,2
1,458,3,1
1,459,0,3
1,457,0,6
2,458,1,4
2,461,2,1
1,461,0,5
1,465,0,1
1,457,7,2
1,464,1,2
1,459,1,7
1,467,1,1
1,463,2,4
1,462,2,5
1,472,0,1
1,467,4,3
1,473,0,1
1,472,0,2
1,465,7,3
1,474,0,1
1,468,0,7
1,474,4,1
1,470,7,2
1,467,7,5
1,473,7,2
2,480,2,0
2,478,0,4
1,476,6,1
2,477,5,0
3,475,3,3
1,484,0,1
1,484,0,1
1,478,7,1
1,482,0,5
2,485,2,0
1,483,0,5
1,486,2,3
1,487,4,2
1,492,0,1
1,488,0,5
3,485,3,3
1,492,0,1
2,493,0,0
1,486,5,3
1,491,0,3
1,492,0,3
1,495,0,1
3,493,0,1
3,493,1,0
2,492,2,1
1,490,5,1
2,493,2,0
1,492,3,1
1,495,0,1
1,488,7,1
1,495,0,1
1,495,0,1
1,494,0,2
2,495,0,0
2,491,2,2
1,489,7,1
1,487,7,3
1,495,1,1
1,491,5,1
1,494,0,3
2,494,0,2
3,494,0,1
1,492,4,1
1,493,0,5
1,499,0,1
3,492,1,5
1,499,0,2
2,498,1,1
3,493,3,3
1,500,0,1
1,497,3,2
1,500,0,3
1,498,4,1
1,501,1,1
1,501,0,2
1,502,0,1
1,499,0,4
1,501,0,4
1,502,2,2
2,501,3,1
2,500,5,0
1,500,2,4
1,504,1,2
1,505,2,1
3,498,4,4
2,499,6,2
4,501,4,0
1,506,1,1
1,505,2,1
1,505,0,3
1,507,1,1
1,506,0,3
1,507,1,1
2,504,5,0
1,496,7,7
1,507,0,3
2,501,6,2
2,498,6,5
1,511,0,1
1,507,0,5
1,510,0,2
1,510,0,2
1,510,0,2
1,510,0,2
2,510,0,2
1,510,2,1
1,512,0,1
4,509,0,1
2,508,4,0
1,504,6,3
2,506,6,0
1,512,0,1
1,511,0,2
1,510,0,3
1,511,0,2
1,510,1,2
1,507,4,2
2,509,0,3
2,507,6,1
1,513,1,1
1,513,0,2
3,511,0,2
4,505,4,3
1,502,7,6
1,513,0,4
3,510,1,4
1,515,1,1
5,514,0,0
1,510,6,2
4,514,1,0
3,513,3,0
4,513,1,1
2,515,2,0
2,514,3,0
1,517,0,1
1,510,1,7
4,508,4,4
4,509,4,4
1,514,7,1
1,517,0,5
1,522,0,2
1,523,0,1
1,523,0,1
1,523,0,1
1,520,0,4
1,520,0,4
2,520,0,3
2,515,4,4
1,522,0,2
1,523,0,1
2,515,6,2
1,510,7,7
1,523,0,1
1,520,3,1
1,514,5,5
1,524,0,1
1,522,2,1
1,512,7,6
2,521,3,3
1,524,3,2
1,527,0,4
1,530,0,1
1,529,0,2
2,531,0,0
1,530,1,1
1,529,0,3
1,528,3,1
1,528,2,2
1,528,3,1
1,520,5,7
1,531,0,1
1,530,0,2
4,527,1,1
2,525,6,0
2,530,1,0
1,531,0,1
1,524,4,4
1,528,7,1
1,535,0,1
1,532,3,2
1,534,0,3
2,532,1,3
1,536,1,1
1,537,0,1
1,535,2,2
1,538,0,1
1,538,0,1
1,538,0,1
1,534,3,2
1,535,1,4
1,537,0,3
1,537,0,3
3,536,2,0
3,533,3,2
1,534,0,6
1,541,0,2
1,540,1,2
1,537,0,6
1,543,0,1
1,542,1,1
1,539,0,5
1,543,0,1
1,543,0,1
1,542,0,2
1,536,7,1
1,543,0,1
1,541,2,1
1,543,0,1
1,537,0,7
1,545,0,1
1,542,0,4
2,542,1,2
2,534,6,5
1,543,0,4
1,544,0,4
1,548,0,1
1,547,0,2
1,547,1,1
2,545,0,3
2,548,0,0
2,545,2,1
3,544,2,1
1,546,1,2
2,542,6,0
2,548,0,0
1,545,2,2
1,543,7,1
1,541,7,3
1,549,0,4
1,542,6,5
1,547,1,5
2,544,2,6
2,550,6,0
2,548,6,2
1,556,0,1
1,556,0,1
3,550,5,0
1,549,7,1
1,548,7,2
1,557,0,1
1,554,4,1
1,559,0,1
1,557,0,3
1,551,7,4
1,554,6,4
1,563,0,3
1,565,0,1
1,565,0,1
2,555,6,4
1,563,1,2
1,566,0,1
1,565,1,1
1,565,0,2
1,565,0,2
1,563,3,1
1,567,0,1
