1,337,7,4
1,335,7,7
1,349,0,1
2,346,2,1
1,347,0,3
2,343,3,3
1,350,0,1
1,348,0,3
2,344,0,6
1,348,0,4
1,351,0,2
2,346,2,4
2,343,6,3
1,349,1,3
1,351,0,2
2,351,1,0
1,349,0,4
2,347,5,0
1,346,1,6
1,353,0,1
1,351,0,3
1,351,3,1
2,349,0,5
2,352,1,1
1,353,0,2
2,355,1,0
1,356,0,1
1,356,0,1
1,354,1,2
2,350,5,1
1,355,0,2
1,347,7,3
1,350,3,4
1,358,0,1
2,357,0,1
1,356,0,3
1,356,2,2
1,354,0,6
1,361,0,3
3,360,1,1
1,362,1,1
1,361,2,1
1,363,0,1
1,358,0,6
1,363,0,1
1,361,1,2
1,358,7,1
1,366,0,1
1,364,0,3
2,364,1,2
1,366,0,3
1,362,1,7
1,366,3,2
1,369,0,2
2,364,6,0
1,367,0,4
1,360,5,6
2,365,1,4
1,364,6,1
3,365,1,3
1,367,2,2
1,371,0,1
2,369,2,0
1,367,4,1
3,369,2,0
1,372,0,1
2,368,1,3
2,371,0,1
1,368,4,1
4,366,4,0
1,370,2,1
2,370,1,1
1,371,2,1
2,366,6,1
1,373,0,1
1,374,0,1
1,369,4,2
3,369,2,2
1,369,0,6
1,374,0,3
1,371,3,3
1,378,0,1
1,377,2,1
3,371,5,2
2,377,0,2
3,378,0,0
1,371,7,2
1,376,0,6
1,383,1,1
1,382,0,3
1,378,6,1
1,379,0,6
2,382,0,2
1,380,0,6
2,375,6,4
1,386,0,1
1,384,1,2
1,380,0,7
2,382,0,4
1,386,0,1
1,379,7,1
1,381,0,6
2,380,6,0
2,380,6,0
1,386,0,1
1,385,1,1
1,384,0,4
2,380,6,1
2,387,0,0
1,384,0,4
1,384,0,4
1,381,6,1
1,379,5,4
1,382,0,6
4,380,3,4
1,385,2,4
3,386,1,3
1,389,0,4
1,393,0,3
1,390,0,7
1,384,7,6
1,396,0,1
1,396,0,1
1,394,0,4
1,397,1,1
1,394,5,1
1,399,1,1
2,399,0,2
1,398,0,5
1,403,0,3
2,403,0,2
4,400,4,0
4,399,3,2
1,406,0,1
1,398,7,2
1,406,0,1
1,404,1,2
1,405,1,2
1,406,0,2
1,397,4,7
1,407,0,2
1,407,0,2
1,407,1,2
2,403,6,0
1,407,1,2
1,410,0,1
1,409,1,1
1,409,0,2
1,411,0,2
1,413,0,2
1,412,2,3
1,414,0,3
1,416,0,1
3,408,5,2
1,415,0,2
2,408,6,4
2,412,6,2
1,415,1,5
3,418,1,0
1,417,1,3
1,421,0,1
2,413,4,4
1,422,0,1
1,421,0,3
3,424,0,1
1,419,7,2
1,426,0,2
1,427,0,2
2,423,0,6
2,424,6,0
4,422,4,2
1,429,0,2
1,429,1,1
1,430,0,1
1,430,0,1
2,421,5,4
1,426,0,5
1,423,5,3
1,426,0,5
1,430,0,1
1,430,0,1
1,428,2,1
2,425,5,0
1,428,0,3
1,427,0,4
3,425,3,1
1,429,0,2
1,428,1,2
1,428,0,4
1,427,1,6
2,431,3,0
1,434,0,1
1,433,1,1
1,432,1,2
1,435,0,1
1,432,0,4
1,433,1,2
1,432,1,3
1,433,0,4
1,430,4,3
1,436,0,1
1,433,0,4
1,429,7,1
2,431,0,6
1,437,0,2
2,428,6,5
3,434,4,2
1,441,0,3
2,437,6,0
1,440,1,3
1,442,2,2
1,445,0,1
1,445,0,1
1,443,1,2
1,441,0,5
1,440,7,1
1,438,6,5
1,448,0,5
1,453,0,4
2,456,0,0
1,454,0,3
1,450,7,1
1,454,0,4
1,451,5,3
1,459,1,2
1,461,0,1
1,459,0,3
1,454,3,6
1,458,1,5
2,463,0,1
4,457,4,2
1,465,0,1
1,457,7,2
1,465,0,2
3,458,2,5
1,463,5,1
1,462,3,4
1,462,2,5
1,471,1,1
1,471,0,3
1,473,0,1
1,472,0,2
3,467,5,1
2,468,6,0
1,468,0,7
1,477,1,1
1,470,7,2
3,469,5,3
2,477,3,1
1,481,1,1
5,475,3,1
1,482,0,1
2,479,3,0
4,477,1,2
1,484,0,1
1,484,0,1
1,478,7,1
1,482,0,5
1,487,0,1
1,481,2,5
1,487,1,3
2,488,3,1
1,492,0,1
4,484,4,2
1,488,0,5
1,492,0,1
2,489,4,0
1,491,0,3
1,491,0,3
1,491,1,3
1,494,1,1
4,492,1,0
3,491,3,0
2,492,2,1
1,489,6,1
2,493,2,0
1,495,0,1
1,492,3,1
1,488,7,1
1,495,0,1
1,494,1,1
3,490,4,0
2,489,6,0
1,493,0,3
1,489,7,1
1,492,2,3
1,496,0,1
1,495,1,1
1,494,0,3
1,494,0,3
2,492,2,2
1,495,1,1
1,492,1,5
1,499,0,1
3,493,0,5
2,493,6,1
1,499,0,2
2,495,1,4
1,500,0,1
1,496,4,2
1,500,0,3
1,497,5,1
1,502,0,1
1,501,0,2
1,502,0,1
2,493,6,3
2,498,3,3
2,499,5,1
1,501,3,2
1,501,4,1
1,502,0,4
1,505,0,2
1,504,3,1
2,500,2,5
1,505,0,3
1,505,0,3
1,506,1,1
1,505,2,1
1,498,7,3
1,505,3,1
1,506,0,3
1,502,6,1
2,503,6,0
1,503,0,7
3,503,4,1
2,501,6,2
1,503,1,6
1,509,2,1
1,507,0,5
2,508,2,1
1,510,0,2
1,510,0,2
1,509,1,2
1,510,0,3
2,509,3,0
1,512,0,1
4,509,0,1
2,507,5,0
1,510,0,3
1,506,6,1
1,512,0,1
1,511,0,2
1,510,0,3
1,508,3,2
2,510,1,1
1,511,0,2
2,509,0,3
1,512,1,2
1,512,2,1
2,513,0,1
3,511,0,2
1,508,1,6
1,507,2,6
1,513,0,4
3,510,1,4
1,513,3,1
5,514,0,0
1,509,7,2
4,514,1,0
3,514,2,0
4,513,1,1
1,515,2,1
2,513,4,0
1,517,0,1
1,511,0,7
1,510,2,7
3,513,0,5
1,518,3,1
3,512,5,3
1,522,0,2
