1,73,3,1
1,73,2,3
2,72,8,0
1,74,0,7
3,77,0,5
4,77,2,5
2,80,8,1
1,90,0,1
1,89,0,2
1,83,5,3
1,84,9,1
1,93,0,1
1,93,0,1
1,93,0,1
1,88,0,6
2,85,8,0
1,84,9,1
1,85,9,1
1,95,0,1
1,87,9,1
2,88,8,1
1,98,0,1
1,90,9,1
1,100,0,1
1,92,9,1
1,91,9,2
1,93,9,2
2,101,3,1
2,91,8,7
2,108,3,1
1,112,0,1
1,112,0,1
1,111,0,2
1,111,0,2
1,112,0,3
1,107,0,8
1,118,4,1
1,122,0,1
1,122,0,1
1,118,0,5
1,116,0,9
1,124,0,3
5,112,5,6
1,117,9,3
4,122,6,1
1,131,0,1
4,121,6,2
3,121,7,2
3,120,7,3
1,121,9,5
5,120,5,11
2,141,0,0
2,133,7,1
1,129,9,4
3,140,1,3
3,140,7,0
2,146,0,2
1,146,0,4
1,144,0,8
1,149,0,4
1,150,2,1
