1,44,0,1
2,43,0,1
1,42,1,2
1,44,0,1
2,44,0,0
1,43,0,2
1,45,0,2
1,45,1,1
1,44,2,1
1,42,3,2
3,45,0,1
1,46,1,1
1,44,3,1
2,44,1,2
1,48,0,1
2,45,1,2
1,46,2,1
1,48,0,1
1,45,2,2
1,47,0,3
2,49,0,0
1,49,0,1
2,49,0,0
1,49,0,1
1,50,0,1
1,50,1,1
1,51,0,2
1,52,1,1
1,54,0,1
1,51,3,1
1,53,1,1
1,54,0,1
1,52,0,3
2,52,0,2
1,52,2,1
1,55,0,1
1,56,0,1
1,56,0,1
1,56,0,1
1,56,0,1
1,55,0,2
2,52,2,2
1,56,0,2
1,54,2,2
1,54,1,3
1,56,0,3
1,56,0,3
1,58,0,1
1,57,1,1
1,57,1,2
1,60,0,1
1,59,0,2
1,60,0,1
1,59,1,1
1,60,0,1
2,58,0,2
1,59,0,2
1,60,0,1
1,60,0,2
2,61,0,0
1,60,0,2
1,60,1,1
2,61,0,0
1,59,1,2
1,61,0,1
1,60,1,2
2,62,0,0
2,62,0,0
1,61,1,1
1,62,0,1
2,61,0,2
1,63,0,1
1,61,0,3
1,61,1,3
