commit_idx,seed,source,target,dfs_depth,probability,threshold,accepted,actual_target,cochange_prior
500,233,233,111,0,0.9009955525398254,0.9500000000000004,0,0,0.5
500,233,233,131,0,0.8703280091285706,0.9500000000000004,0,0,0.5
500,233,233,244,0,0.8858685493469238,0.9500000000000004,0,0,0.5
500,233,233,282,0,0.9411730766296387,0.9500000000000004,0,0,1.0
500,233,233,318,0,0.9415261149406433,0.9500000000000004,0,0,1.0
502,1094,1094,1093,0,0.9398878216743469,0.9500000000000004,0,0,1.0
503,1132,1132,1133,0,0.9150304794311523,0.9500000000000004,0,1,1.0
504,1068,1068,1065,0,0.9263918399810791,0.9500000000000004,0,0,1.0
504,1068,1068,1066,0,0.9263918399810791,0.9500000000000004,0,0,1.0
504,1068,1068,1067,0,0.9263918399810791,0.9500000000000004,0,1,1.0
504,1068,1068,1069,0,0.9263918399810791,0.9500000000000004,0,1,1.0
504,1068,1068,1070,0,0.9263918399810791,0.9500000000000004,0,0,1.0
504,1068,1068,1071,0,0.9263918399810791,0.9500000000000004,0,0,1.0
504,1068,1068,1072,0,0.9263918399810791,0.9500000000000004,0,0,1.0
504,1068,1068,1073,0,0.9263918399810791,0.9500000000000004,0,1,1.0
505,1069,1069,1065,0,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1069,1066,0,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1069,1067,0,0.9718648791313171,0.9500000000000004,1,0,1.0
505,1069,1069,1068,0,0.9718648791313171,0.9500000000000004,1,0,1.0
505,1069,1069,1070,0,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1069,1071,0,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1069,1072,0,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1069,1073,0,0.9718648791313171,0.9500000000000004,1,1,1.0
505,1069,1073,1065,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1073,1066,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1073,1070,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1073,1071,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1073,1072,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1068,1065,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1068,1066,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1068,1070,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1068,1071,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1068,1072,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1067,1065,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1067,1066,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1067,1070,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1067,1071,1,0.7994998097419739,0.9500000000000004,0,0,0.5
505,1069,1067,1072,1,0.7994998097419739,0.9500000000000004,0,0,0.5
