threshold,sensitivity,specificity,ppv,gmean,f1,accuracy,mcc,legacy_auc,evaluated_commits,mean_actual_size,mean_predicted_size,cap_hit_rate,mean_tp,mean_fp,mean_fp_cap_hit,mean_fp_noncap,candidate_calls
0.5,0.6220238095238095,0.9849177846941923,0.29298469387755105,0.7672101674923187,0.36267839303553584,0.9818409639176752,0.39881402924092635,0.8034707971090012,28,2.8214285714285716,7.071428571428571,0.7857142857142857,1.6785714285714286,5.392857142857143,6.409090909090909,1.6666666666666667,174
0.55,0.6220238095238095,0.9849177846941923,0.29298469387755105,0.7672101674923187,0.36267839303553584,0.9818409639176752,0.39881402924092635,0.8034707971090012,28,2.8214285714285716,7.071428571428571,0.7857142857142857,1.6785714285714286,5.392857142857143,6.409090909090909,1.6666666666666667,187
0.6000000000000001,0.6220238095238095,0.9849177846941923,0.29298469387755105,0.7672101674923187,0.36267839303553584,0.9818409639176752,0.39881402924092635,0.8034707971090012,28,2.8214285714285716,7.071428571428571,0.7857142857142857,1.6785714285714286,5.392857142857143,6.409090909090909,1.6666666666666667,194
0.6500000000000001,0.630952380952381,0.9850172673842044,0.29744897959183675,0.7728816148831694,0.36863077398791677,0.9820377368417207,0.4052336918466165,0.8079848241682928,28,2.8214285714285716,7.071428571428571,0.7857142857142857,1.7142857142857142,5.357142857142857,6.363636363636363,1.6666666666666667,218
0.7000000000000002,0.6577380952380952,0.9852159564234226,0.3063775510204082,0.7906496019183882,0.38172601208315493,0.9824318322595598,0.420707351701434,0.8214770258307592,28,2.8214285714285716,7.071428571428571,0.7857142857142857,1.7857142857142858,5.285714285714286,6.2727272727272725,1.6666666666666667,267
0.7500000000000002,0.6488095238095238,0.98611130063353,0.33316326530612245,0.7853317588111743,0.3924402977974406,0.9832211042651501,0.4309956519291705,0.8174604122215271,28,2.8214285714285716,6.714285714285714,0.7142857142857143,1.75,4.964285714285714,6.3,1.625,314
0.8000000000000003,0.6416666666666667,0.9875002002392369,0.39247448979591837,0.7815808205309167,0.42186642722357004,0.9845050294752183,0.45962549219328314,0.8145834334529519,28,2.8214285714285716,6.178571428571429,0.6071428571428571,1.7142857142857142,4.464285714285714,6.294117647058823,1.6363636363636365,363
0.8500000000000003,0.6535714285714286,0.988912619464234,0.41917517006802724,0.7886476795087546,0.4494975262832405,0.9860057274259499,0.48417897787784536,0.8212420240178314,28,2.8214285714285716,5.714285714285714,0.5,1.75,3.9642857142857144,6.214285714285714,1.7142857142857142,520
0.9000000000000004,0.6255952380952381,0.9924846743220872,0.5499574829931972,0.7711633040047599,0.5247861265718409,0.9892599295778598,0.5497710878369412,0.8090399562086628,28,2.8214285714285716,4.321428571428571,0.21428571428571427,1.6428571428571428,2.6785714285714284,6.166666666666667,1.7272727272727273,541
0.9500000000000004,0.49047619047619045,0.9991023995563345,0.8940476190476191,0.6832228932476613,0.5959183673469388,0.9947283130071105,0.6381959776005421,0.7447892950162626,28,2.8214285714285716,1.5714285714285714,0.0,1.25,0.32142857142857145,,0.32142857142857145,355
