threshold,sensitivity,specificity,ppv,gmean,f1,accuracy,mcc,legacy_auc,evaluated_commits,mean_actual_size,mean_predicted_size,cap_hit_rate,mean_tp,mean_fp,mean_fp_cap_hit,mean_fp_noncap,candidate_calls
0.5,0.46884319384319384,0.9928292520090928,0.3619528619528619,0.658802585362579,0.3858389085661813,0.9867787571036086,0.39401497638934857,0.7308362229261434,99,3.6363636363636362,3.9797979797979797,0.9797979797979798,1.4343434343434343,2.5454545454545454,2.577319587628866,1.0,438
0.55,0.47052669552669557,0.9928570020368427,0.36447811447811446,0.6599173506987882,0.38785911058638334,0.9868333571582087,0.3961050889447648,0.7316918487817694,99,3.6363636363636362,3.9797979797979797,0.9797979797979798,1.4444444444444444,2.5353535353535355,2.5670103092783507,1.0,514
0.6000000000000001,0.4818061568061568,0.9929695460582316,0.3745791245791245,0.6685521147151439,0.3980162374101767,0.9870557806066372,0.40663706618830037,0.7373878514321943,99,3.6363636363636362,3.9797979797979797,0.9797979797979798,1.4848484848484849,2.494949494949495,2.5257731958762886,1.0,604
0.6500000000000001,0.47693602693602705,0.993084872845944,0.3846801346801346,0.6655418153473077,0.40139198624047107,0.987118637917416,0.4096379884978775,0.7350104498909859,99,3.6363636363636362,3.919191919191919,0.9494949494949495,1.4646464646464648,2.4545454545454546,2.5638297872340425,0.4,699
0.7000000000000002,0.48535353535353537,0.9931440307082231,0.3897306397306397,0.6709192595953667,0.40764499249347735,0.9872360954935491,0.4161865657075241,0.7392487830308794,99,3.6363636363636362,3.919191919191919,0.9494949494949495,1.4848484848484849,2.4343434343434343,2.5425531914893615,0.4,746
0.7500000000000002,0.49040404040404045,0.9931725646350621,0.3922558922558922,0.6738795318070967,0.41101199586048065,0.9872928427413076,0.4197881770645515,0.7417883025195516,99,3.6363636363636362,3.919191919191919,0.9494949494949495,1.494949494949495,2.4242424242424243,2.5319148936170213,0.4,857
0.8000000000000003,0.48021885521885527,0.9931415893977634,0.3888888888888889,0.6668157208384444,0.403997405512557,0.9871770237337688,0.4126579338705651,0.7366802223083095,99,3.6363636363636362,3.898989898989899,0.9393939393939394,1.4646464646464648,2.4343434343434343,2.5591397849462365,0.5,1121
0.8500000000000003,0.49208754208754213,0.993419342841119,0.40993265993265987,0.6748069491810311,0.41841940326788807,0.9875602258433978,0.42827187397137434,0.7427534424643306,99,3.6363636363636362,3.8383838383838382,0.9191919191919192,1.505050505050505,2.3333333333333335,2.4945054945054945,0.5,1481
0.9000000000000004,0.4824314574314575,0.9943591092445905,0.48737373737373735,0.6697226604244033,0.4351451018117685,0.9884359659921826,0.4534252477165773,0.738395283338024,99,3.6363636363636362,3.484848484848485,0.797979797979798,1.4848484848484849,2.0,2.4177215189873418,0.35,2071
0.9500000000000004,0.4482443482443483,0.9966742742971044,0.6784511784511783,0.6466248099645182,0.48109522351946593,0.9904152113862013,0.514031807914724,0.7224593112707263,99,3.6363636363636362,2.5454545454545454,0.43434343434343436,1.3737373737373737,1.1717171717171717,2.2325581395348837,0.35714285714285715,2586
