threshold,sensitivity,specificity,ppv,gmean,f1,accuracy,mcc,legacy_auc,evaluated_commits,mean_actual_size,mean_predicted_size,cap_hit_rate,mean_tp,mean_fp,mean_fp_cap_hit,mean_fp_noncap,candidate_calls
0.5,0.6439393939393939,0.9439990818905352,0.42045454545454547,0.7719439926327373,0.5000000000000001,0.9263191213807079,0.47966955714830256,0.7939692379149647,22,2.590909090909091,4.0,1.0,1.6818181818181819,2.3181818181818183,2.3181818181818183,,86
0.55,0.6439393939393939,0.9439990818905352,0.42045454545454547,0.7719439926327373,0.5000000000000001,0.9263191213807079,0.47966955714830256,0.7939692379149647,22,2.590909090909091,4.0,1.0,1.6818181818181819,2.3181818181818183,2.3181818181818183,,87
0.6000000000000001,0.6666666666666666,0.9450561643429665,0.4318181818181818,0.7853291268327411,0.5151515151515152,0.92833932340091,0.49689294903632036,0.8058614155048166,22,2.590909090909091,4.0,1.0,1.7272727272727273,2.272727272727273,2.272727272727273,,91
0.6500000000000001,0.7007575757575757,0.945974156999025,0.4431818181818182,0.8026271331126129,0.5340909090909091,0.9302152252768118,0.5187799241999158,0.8233658663783003,22,2.590909090909091,4.0,1.0,1.7727272727272727,2.227272727272727,2.227272727272727,,97
0.7000000000000002,0.7045454545454545,0.9458866322003321,0.4431818181818182,0.8037675593269479,0.5357142857142857,0.930116838814789,0.5204767643002807,0.8252160433728932,22,2.590909090909091,4.0,1.0,1.7727272727272727,2.227272727272727,2.227272727272727,,126
0.7500000000000002,0.7196969696969696,0.9537550437541481,0.5227272727272727,0.8145244476913011,0.5706709956709957,0.9384600107943246,0.5664507086507982,0.836726006725559,22,2.590909090909091,3.727272727272727,0.9090909090909091,1.8181818181818181,1.9090909090909092,2.1,0.0,150
0.8000000000000003,0.7651515151515151,0.9593009206414884,0.5795454545454546,0.84228779793251,0.6107142857142857,0.9457875141577687,0.6162686674460098,0.8622262178965017,22,2.590909090909091,3.590909090909091,0.8636363636363636,1.9090909090909092,1.6818181818181819,1.9473684210526316,0.0,180
0.8500000000000003,0.6742424242424243,0.9757257843011793,0.7462121212121211,0.7930000257778249,0.637987012987013,0.9561703432762353,0.6539146542442243,0.8249841042718017,22,2.590909090909091,2.6818181818181817,0.5,1.6818181818181819,1.0,1.9090909090909092,0.09090909090909091,206
0.9000000000000004,0.5568181818181818,0.9922025955704344,0.9090909090909091,0.725954752538006,0.6416666666666666,0.964274108198182,0.6712828633434413,0.7745103886943081,22,2.590909090909091,1.6818181818181819,0.09090909090909091,1.3636363636363635,0.3181818181818182,2.0,0.15,203
0.9500000000000004,0.4128787878787879,1.0,1.0,0.6375787844802706,0.577272727272727,0.9633875622799237,0.6261968628168871,0.7064393939393939,22,2.590909090909091,1.0,0.0,1.0,0.0,,0.0,158
