threshold,sensitivity,specificity,ppv,gmean,f1,accuracy,mcc,legacy_auc,evaluated_commits,mean_actual_size,mean_predicted_size,cap_hit_rate,mean_tp,mean_fp,mean_fp_cap_hit,mean_fp_noncap,candidate_calls
0.5,0.5856481481481483,0.988163163133634,0.33449074074074076,0.7472134178491271,0.4209656084656085,0.9839669727430057,0.4326871576029667,0.7869056556408912,72,2.263888888888889,3.9305555555555554,0.9583333333333334,1.2916666666666667,2.638888888888889,2.710144927536232,1.0,283
0.55,0.5856481481481483,0.9882215198096377,0.3368055555555556,0.7472426885889532,0.4228174603174603,0.9840248431133762,0.4342239627434139,0.7869348339788931,72,2.263888888888889,3.9166666666666665,0.9444444444444444,1.2916666666666667,2.625,2.7205882352941178,1.0,295
0.6000000000000001,0.5833333333333334,0.9884172283747716,0.34606481481481477,0.7465918518269395,0.4286375661375662,0.984222018904024,0.43897566718662584,0.7858752808540527,72,2.263888888888889,3.875,0.9166666666666666,1.2916666666666667,2.5833333333333335,2.742424242424242,0.8333333333333334,327
0.6500000000000001,0.5833333333333334,0.9884172283747716,0.34606481481481477,0.7465918518269395,0.4286375661375662,0.984222018904024,0.43897566718662584,0.7858752808540527,72,2.263888888888889,3.875,0.9166666666666666,1.2916666666666667,2.5833333333333335,2.742424242424242,0.8333333333333334,352
0.7000000000000002,0.5902777777777778,0.9884800740258526,0.349537037037037,0.7506637103586418,0.43326719576719586,0.9843465829299335,0.443953143234769,0.7893789259018154,72,2.263888888888889,3.875,0.9166666666666666,1.3055555555555556,2.5694444444444446,2.727272727272727,0.8333333333333334,392
0.7500000000000002,0.5949074074074074,0.988792594558848,0.3634259259259259,0.7540974574693438,0.4441798941798942,0.9847154052230285,0.4542186898009625,0.7918500009831279,72,2.263888888888889,3.8194444444444446,0.8888888888888888,1.3194444444444444,2.5,2.71875,0.75,444
0.8000000000000003,0.5902777777777778,0.9891652401327993,0.380787037037037,0.7509453943021156,0.45178571428571423,0.9850213152062613,0.4613392090015196,0.7897215089552885,72,2.263888888888889,3.7222222222222223,0.8472222222222222,1.3055555555555556,2.4166666666666665,2.737704918032787,0.6363636363636364,511
0.8500000000000003,0.5925925925925927,0.9898102328978301,0.412037037037037,0.7536859759448423,0.46335978835978836,0.9857211948196574,0.4757438306830295,0.7912014127452114,72,2.263888888888889,3.5972222222222223,0.8055555555555556,1.3194444444444444,2.2777777777777777,2.689655172413793,0.5714285714285714,570
0.9000000000000004,0.5972222222222222,0.9908710277084923,0.4571759259259259,0.7555629642685103,0.4871031746031746,0.9867775053071105,0.5004815570038529,0.7940466249653573,72,2.263888888888889,3.361111111111111,0.6805555555555556,1.3194444444444444,2.0416666666666665,2.673469387755102,0.6956521739130435,730
0.9500000000000004,0.587962962962963,0.993844856703378,0.6215277777777778,0.7510671385643934,0.5578703703703705,0.9896560205171708,0.5759139058935959,0.7909039098331705,72,2.263888888888889,2.6805555555555554,0.4722222222222222,1.3055555555555556,1.375,2.5588235294117645,0.3157894736842105,807
