commit_idx,seed,source,target,dfs_depth,probability,threshold,accepted,actual_target,cochange_prior
501,756,756,757,0,0.979223906993866,0.9500000000000004,1,1,1.0
501,756,756,758,0,0.8952232599258423,0.9500000000000004,0,0,0.5
501,756,757,6,1,0.9018020033836365,0.9500000000000004,0,0,0.3333333333333333
501,756,757,695,1,0.8973250985145569,0.9500000000000004,0,0,0.3333333333333333
501,756,757,758,1,0.7794249653816223,0.9500000000000004,0,0,0.3333333333333333
502,153,153,12,0,0.7305763959884644,0.9500000000000004,0,0,0.075
502,153,153,135,0,0.9550327062606812,0.9500000000000004,1,1,0.16666666666666666
502,153,153,137,0,0.6219860911369324,0.9500000000000004,0,0,0.07407407407407407
502,153,153,141,0,0.7536827325820923,0.9500000000000004,0,0,0.05555555555555555
502,153,153,146,0,0.9013850092887878,0.9500000000000004,0,0,0.08333333333333333
502,153,153,147,0,0.6730379462242126,0.9500000000000004,0,0,0.08333333333333333
502,153,153,148,0,0.46374914050102234,0.9500000000000004,0,0,0.027777777777777776
502,153,153,152,0,0.9006633162498474,0.9500000000000004,0,0,0.075
502,153,153,157,0,0.7850375175476074,0.9500000000000004,0,0,0.08333333333333333
502,153,153,206,0,0.5861172676086426,0.9500000000000004,0,0,0.02857142857142857
502,153,153,238,0,0.508512020111084,0.9500000000000004,0,0,0.027777777777777776
502,153,153,303,0,0.9040786623954773,0.9500000000000004,0,0,0.10714285714285714
502,153,153,309,0,0.9476724863052368,0.9500000000000004,0,0,0.05714285714285714
502,153,153,310,0,0.9222148060798645,0.9500000000000004,0,0,0.05263157894736842
502,153,153,311,0,0.9471928477287292,0.9500000000000004,0,0,0.05714285714285714
502,153,153,312,0,0.9475733041763306,0.9500000000000004,0,0,0.125
502,153,153,316,0,0.8313362002372742,0.9500000000000004,0,0,0.11428571428571428
502,153,153,317,0,0.6620811820030212,0.9500000000000004,0,0,0.05263157894736842
502,153,153,323,0,0.3973526060581207,0.9500000000000004,0,0,0.02564102564102564
502,153,153,324,0,0.5855302810668945,0.9500000000000004,0,0,0.05128205128205128
502,153,153,4,0,0.8942031264305115,0.9500000000000004,0,0,0.1794871794871795
502,153,153,685,0,0.45401129126548767,0.9500000000000004,0,0,0.030303030303030304
502,153,153,686,0,0.6999006867408752,0.9500000000000004,0,0,0.06060606060606061
502,153,153,7,0,0.8450108170509338,0.9500000000000004,0,0,0.08571428571428572
502,153,153,752,0,0.8376755118370056,0.9500000000000004,0,0,0.1
502,153,153,850,0,0.5370705723762512,0.9500000000000004,0,0,0.04
502,153,153,852,0,0.5427001714706421,0.9500000000000004,0,0,0.04
502,153,153,863,0,0.5812733173370361,0.9500000000000004,0,0,0.041666666666666664
502,153,153,864,0,0.5289883017539978,0.9500000000000004,0,0,0.041666666666666664
502,153,153,871,0,0.5488818287849426,0.9500000000000004,0,0,0.05
502,153,153,885,0,0.5298494696617126,0.9500000000000004,0,0,0.0625
502,153,153,889,0,0.783332347869873,0.9500000000000004,0,0,0.14285714285714285
502,153,153,93,0,0.4801919758319855,0.9500000000000004,0,0,0.025
502,153,135,141,1,0.735076904296875,0.9500000000000004,0,0,0.09090909090909091
502,153,135,146,1,0.64631587266922,0.9500000000000004,0,0,0.09090909090909091
502,153,135,301,1,0.6127719879150391,0.9500000000000004,0,0,0.1
502,153,135,303,1,0.9451431035995483,0.9500000000000004,0,0,0.25
502,153,135,316,1,0.854902982711792,0.9500000000000004,0,0,0.2
502,153,135,4,1,0.8982939124107361,0.9500000000000004,0,0,0.2727272727272727
502,153,135,685,1,0.5808442831039429,0.9500000000000004,0,0,0.1
502,153,135,686,1,0.635955274105072,0.9500000000000004,0,0,0.1
502,153,135,793,1,0.5885270237922668,0.9500000000000004,0,0,0.125
502,153,135,887,1,0.7874098420143127,0.9500000000000004,0,0,0.16666666666666666
503,760,760,984,0,0.9803007245063782,0.9500000000000004,1,0,1.0
504,157,157,12,0,0.7147794961929321,0.9500000000000004,0,1,0.08333333333333333
504,157,157,141,0,0.8176771402359009,0.9500000000000004,0,0,0.16666666666666666
504,157,157,147,0,0.7628059983253479,0.9500000000000004,0,0,0.16666666666666666
504,157,157,153,0,0.9313715100288391,0.9500000000000004,0,1,0.25
504,157,157,155,0,0.7756776809692383,0.9500000000000004,0,0,0.18181818181818182
504,157,157,160,0,0.8528238534927368,0.9500000000000004,0,0,0.16666666666666666
504,157,157,171,0,0.8837358355522156,0.9500000000000004,0,0,0.16666666666666666
504,157,157,184,0,0.7628996968269348,0.9500000000000004,0,0,0.08333333333333333
504,157,157,190,0,0.6259744167327881,0.9500000000000004,0,0,0.1111111111111111
504,157,157,339,0,0.7167428731918335,0.9500000000000004,0,0,0.08333333333333333
504,157,157,4,0,0.7500104904174805,0.9500000000000004,0,0,0.08333333333333333
504,157,157,686,0,0.7154589891433716,0.9500000000000004,0,0,0.09090909090909091
504,157,157,689,0,0.6417574286460876,0.9500000000000004,0,0,0.09090909090909091
504,157,157,690,0,0.7471383213996887,0.9500000000000004,0,0,0.09090909090909091
504,157,157,741,0,0.6400769352912903,0.9500000000000004,0,0,0.14285714285714285
504,157,157,889,0,0.9558926224708557,0.9500000000000004,1,1,1.0
504,157,889,153,1,0.9580385684967041,0.9500000000000004,1,1,0.5
504,157,889,686,1,0.8598566055297852,0.9500000000000004,0,0,0.25
504,157,889,887,1,0.9540212750434875,0.9500000000000004,1,0,0.25
504,157,889,888,1,0.9728252291679382,0.9500000000000004,1,0,0.5
504,157,889,890,1,0.9728252291679382,0.9500000000000004,1,0,0.5
506,168,168,170,0,0.9248331785202026,0.9500000000000004,0,0,0.5
506,168,168,171,0,0.9215756058692932,0.9500000000000004,0,0,0.25
506,168,168,215,0,0.8673966526985168,0.9500000000000004,0,0,0.5
506,168,168,225,0,0.8969821929931641,0.9500000000000004,0,0,0.5
506,168,168,340,0,0.8400274515151978,0.9500000000000004,0,0,0.5
506,168,168,720,0,0.913429319858551,0.9500000000000004,0,0,0.5
506,168,168,874,0,0.9571986198425293,0.9500000000000004,1,1,1.0
506,168,874,171,1,0.9562044739723206,0.9500000000000004,1,0,0.5
506,168,874,173,1,0.9632799625396729,0.9500000000000004,1,0,0.5
506,168,874,180,1,0.9463686347007751,0.9500000000000004,0,0,0.5
506,168,173,158,2,0.6320331692695618,0.9500000000000004,0,0,0.06666666666666667
506,168,173,160,2,0.8631899952888489,0.9500000000000004,0,0,0.06666666666666667
506,168,173,164,2,0.8520773649215698,0.9500000000000004,0,0,0.2
506,168,173,172,2,0.7855302691459656,0.9500000000000004,0,0,0.18181818181818182
506,168,173,180,2,0.8457459211349487,0.9500000000000004,0,0,0.2222222222222222
506,168,173,184,2,0.8563559651374817,0.9500000000000004,0,0,0.06666666666666667
506,168,173,191,2,0.7785806059837341,0.9500000000000004,0,0,0.2
506,168,173,196,2,0.7152172923088074,0.9500000000000004,0,0,0.25
506,168,173,197,2,0.9047867059707642,0.9500000000000004,0,0,0.3333333333333333
506,168,173,203,2,0.5204882621765137,0.9500000000000004,0,0,0.06666666666666667
506,168,173,204,2,0.7061272859573364,0.9500000000000004,0,0,0.16666666666666666
506,168,173,205,2,0.5843556523323059,0.9500000000000004,0,0,0.07692307692307693
506,168,173,207,2,0.647911548614502,0.9500000000000004,0,0,0.16666666666666666
506,168,173,265,2,0.603856086730957,0.9500000000000004,0,0,0.06666666666666667
506,168,173,336,2,0.6199344992637634,0.9500000000000004,0,0,0.06666666666666667
506,168,173,337,2,0.5605113506317139,0.9500000000000004,0,0,0.06666666666666667
506,168,173,354,2,0.7857145667076111,0.9500000000000004,0,0,0.2222222222222222
506,168,173,362,2,0.5303547382354736,0.9500000000000004,0,0,0.08333333333333333
506,168,173,363,2,0.5303547382354736,0.9500000000000004,0,0,0.08333333333333333
506,168,173,378,2,0.5812985897064209,0.9500000000000004,0,0,0.1111111111111111
506,168,173,694,2,0.6771935820579529,0.9500000000000004,0,0,0.16666666666666666
506,168,173,702,2,0.6773373484611511,0.9500000000000004,0,0,0.2
506,168,171,157,2,0.8694043755531311,0.9500000000000004,0,0,0.08695652173913043
506,168,171,158,2,0.7958186864852905,0.9500000000000004,0,0,0.125
506,168,171,160,2,0.7590106129646301,0.9500000000000004,0,0,0.041666666666666664
506,168,171,169,2,0.7638996243476868,0.9500000000000004,0,0,0.16666666666666666
506,168,171,170,2,0.9187187552452087,0.9500000000000004,0,0,0.18181818181818182
506,168,171,172,2,0.6282591819763184,0.9500000000000004,0,0,0.047619047619047616
506,168,171,180,2,0.5301845073699951,0.9500000000000004,0,0,0.047619047619047616
506,168,171,182,2,0.5139645934104919,0.9500000000000004,0,0,0.047619047619047616
506,168,171,193,2,0.9066192507743835,0.9500000000000004,0,0,0.18181818181818182
506,168,171,207,2,0.7333670854568481,0.9500000000000004,0,0,0.0625
506,168,171,230,2,0.47350290417671204,0.9500000000000004,0,0,0.058823529411764705
506,168,171,336,2,0.595683753490448,0.9500000000000004,0,0,0.041666666666666664
506,168,171,339,2,0.8980222344398499,0.9500000000000004,0,0,0.125
506,168,171,354,2,0.5968084931373596,0.9500000000000004,0,0,0.047619047619047616
506,168,171,378,2,0.7903358340263367,0.9500000000000004,0,0,0.19047619047619047
506,168,171,380,2,0.6592159271240234,0.9500000000000004,0,0,0.047619047619047616
506,168,171,534,2,0.7953714728355408,0.9500000000000004,0,0,0.06666666666666667
506,168,171,539,2,0.5918205976486206,0.9500000000000004,0,0,0.07692307692307693
506,168,171,699,2,0.5455049276351929,0.9500000000000004,0,0,0.09090909090909091
506,168,171,703,2,0.6631547808647156,0.9500000000000004,0,0,0.06666666666666667
506,168,171,707,2,0.5218648314476013,0.9500000000000004,0,0,0.06666666666666667
506,168,171,708,2,0.5218648314476013,0.9500000000000004,0,0,0.06666666666666667
506,168,171,712,2,0.6440274119377136,0.9500000000000004,0,0,0.06666666666666667
506,168,171,713,2,0.5396854877471924,0.9500000000000004,0,0,0.06666666666666667
506,168,171,714,2,0.9202854633331299,0.9500000000000004,0,0,0.2
506,168,171,715,2,0.6131452322006226,0.9500000000000004,0,0,0.06666666666666667
506,168,171,719,2,0.8996038436889648,0.9500000000000004,0,0,0.07692307692307693
506,168,171,747,2,0.8915315270423889,0.9500000000000004,0,0,0.16666666666666666
506,168,171,784,2,0.5903962850570679,0.9500000000000004,0,0,0.08333333333333333
506,168,171,847,2,0.6097191572189331,0.9500000000000004,0,0,0.1
506,168,171,965,2,0.7906534075737,0.9500000000000004,0,0,0.2
507,153,153,12,0,0.9420580863952637,0.9500000000000004,0,0,0.09523809523809523
507,153,153,135,0,0.967566967010498,0.9500000000000004,1,0,0.18421052631578946
507,153,153,137,0,0.6033057570457458,0.9500000000000004,0,0,0.06896551724137931
507,153,153,141,0,0.7340357303619385,0.9500000000000004,0,0,0.05263157894736842
507,153,153,146,0,0.883378267288208,0.9500000000000004,0,0,0.07894736842105263
507,153,153,147,0,0.653531014919281,0.9500000000000004,0,0,0.07894736842105263
507,153,153,148,0,0.44870641827583313,0.9500000000000004,0,0,0.02631578947368421
